	lfc	se	pvalue	padj
Ehbp1	-0.0511656198840722	0.0722796943614142	0.5106410333727488	0.7721520399699684
Tmem17	-0.05400664994019344	0.1303193169903046	0.6957475950909306	0.8719662853523543
B3gnt2	0.26403802583414837	0.452981949281292	0.5852660458966084	0.8123453404464176
Commd1	0.0004788183040789207	0.0726622851881944	0.994997100560908	0.9981511568945266
Zrsr1	-0.35842873021145305	0.2022880713504808	0.13661761985129361	0.44468958465433395
Cct4	-0.15377223152775343	0.12753379817946092	0.2818590968202051	0.6035268598611231
Fam161a	0.13756015095912977	0.17905697061788972	0.4770367737772135	0.7512522537211695
Xpo1	0.03005711303287928	0.046922535190371005	0.5500024642628034	0.7925462636618203
Usp34	0.007557983262924672	0.03576328092670704	0.84097067152178	0.9386958927026702
Ahsa2	0.07446327720143042	0.06226450453513709	0.28534457088936405	0.6077557494196566
1700093K21Rik	0.07549195198780945	0.20666054667431125	0.7298353826908177	0.8886253394637068
0610010F05Rik	0.02841796115262163	0.07447690538114891	0.7184594705831344	0.8839280055446376
Pex13	-0.10301801850081649	0.09898297658294712	0.34567028929137866	0.6597363943987815
Pus10	-0.04488642078295424	0.0797845318750181	0.5979986468665239	0.8189475297283163
Rel	0.1847960152052459	0.08620194475060407	0.08491279640768513	0.3706610608437927
Papolg	-0.1965613667446129	0.1948256269772552	0.35932054609673403	0.6706201824087138
A830031A19Rik	-0.04407483729092698	0.16737189463665822	0.8028001303836538	0.924266206348357
Bcl11a	0.01771715098083071	0.1645652458961242	0.9184517797761851	0.9713342954052918
5730522E02Rik	0.06328626366586487	0.26034915163730604	0.8175991756887214	0.9300668850337361
Fancl	0.04724950567402386	0.12164751352414266	0.7136981449123795	0.8813307947124285
Vrk2	0.10548407760364364	0.04591783231396096	0.07001370356672579	0.3422232359323007
Ccdc85a	-0.19132591389077458	0.14650501218292486	0.24842624821689752	0.5747703721866386
Efemp1	0.06629033350959679	0.21232236753614384	0.767477383932736	0.9060470540158804
Pnpt1	0.05715992560548777	0.05649504260663853	0.358077086888266	0.669381822580896
Ppp4r3b	0.015549830618345695	0.0628121229124499	0.8143187714722931	0.9292767921585309
Cfap36	0.12599138201443427	0.06920728619680024	0.12832774007992553	0.43493591433896767
Ccdc88a	0.09437767565465194	0.060625782726239176	0.18026526955128241	0.5041389225092623
Prorsd1	-0.06909128754995386	0.2470426637406225	0.7909285239163811	0.9180528884078731
Mtif2	0.3306905378130489	0.09180503351044568	0.01550896554742507	0.18578167352498828
Clhc1	0.11020501716362452	0.11119986829413794	0.36716580468781984	0.6760669011784778
Rtn4	-0.14927660856292047	0.04809017686640612	0.026728808997556072	0.23352891637707193
Eml6	-0.126301180475215	0.08081416567060902	0.17884764924363022	0.5034106061036014
Sptbn1	0.021511811424026916	0.08086334987905448	0.8008399146764718	0.9234573541794611
4930505A04Rik	-0.141104832893981	0.12370188829798041	0.30567455970041396	0.6253559819379365
Acyp2	-0.24123530002812021	0.18884735262945113	0.25755579740531226	0.583490172995424
Psme4	0.11187954117155119	0.09843318821179865	0.30722590498350505	0.6270063500348545
Gpr75	-0.09262405307210031	0.1414505819409048	0.5415084838196331	0.7884161305286556
Asb3	-0.03454747466901331	0.08537271155779699	0.7024532234343939	0.8743849733412238
Erlec1	-0.07059469514067995	0.07000965965337232	0.359561286728262	0.6709311495439513
Chac2	-0.2494174311149493	0.1303459114136236	0.11387331536400244	0.4150719717269623
Stc2	-0.23754423081555087	0.2029090031191005	0.29447587400443087	0.6151680422472441
Bod1	0.06585778427412681	0.04156315825735881	0.1739281436485912	0.4972684439043343
Cpeb4	-0.10042825573523206	0.05171084625106326	0.10977347281227061	0.40876365566720224
4930524B15Rik	-0.16962791242416378	0.062239749091128185	0.04150725638621191	0.27369623267669285
Nsg2	-0.02480227210048014	0.17093959165641523	0.8903043367186974	0.9586153188495269
Snrnp25	0.1436967899701802	0.2118688313622503	0.5277356372826804	0.7824213291408062
Rhbdf1	0.25181308990483187	0.1297314626752409	0.10992525566381484	0.4088449769428766
Nprl3	0.06771500489195148	0.06334868567452358	0.3339694600336823	0.649435259830232
Mpg	0.12696995625728835	0.04723039039471169	0.043386295191571056	0.27953612478886103
Hbq1b	-0.1326293506222595	0.0728705611933851	0.12839800134330379	0.43493591433896767
Hba-a2	0.23200118933009317	0.5133326746872313	0.6702349338143492	0.8580896600747372
Hbq1a	-0.12776442800688947	0.12920030333740537	0.3681274828158916	0.6765081352957265
Sh3pxd2b	0.07689222132193319	0.15031989654090927	0.6307660656692546	0.8362060306312366
Ubtd2	0.15659907859618905	0.20680023731989933	0.48303941903326336	0.7556661905970358
Efcab9	0.15583975927825056	0.16193443101699623	0.38006591214873237	0.6847067996655073
Stk10	0.10943471591504794	0.10339347976480358	0.33829063092473177	0.6529058980928608
Fbxw11	-0.09165485413272645	0.09815458665270484	0.3932813079543962	0.6948542530783463
Fgf18	-0.22578451056486215	0.1696807071551572	0.24076021092114053	0.5681731725847688
Npm1	-0.1688779157059761	0.09198936185343183	0.1258186682476533	0.4323375557320556
Ranbp17	0.001644094454853473	0.11147593571292982	0.9888032856520186	0.9961946938197161
Kcnip1	-0.46556910397384677	0.2984907371170736	0.17956626541424903	0.5040447215753412
Kcnmb1	0.12313624549116131	0.4850046860690664	0.8096928777258805	0.927438452034904
4930469K13Rik	-0.012823395786216218	0.06113260727390263	0.842131493285104	0.9389138541509444
Lcp2	0.4478769656342978	0.13343717872936983	0.020185735596940146	0.20821972811257938
Dock2	0.8386701022419061	0.06259326946172022	4.1439099883463473e-05	0.01587430682132904
Insyn2b	-0.5476945631480796	0.38817462116157403	0.21734228320721044	0.5457823611876645
Spdl1	0.17181094057470014	0.041990518511296815	0.009431471620438076	0.15304040297043303
Slit3	-0.02675538827221491	0.1341142832096136	0.8497334492399967	0.9426236985112917
Pank3	0.046699159798163414	0.1152554844749587	0.7020996654903556	0.874154311278147
Fbll1	-0.3959893203778506	0.3670649950237024	0.3299473136002223	0.6464808629993214
Rars	-0.08018618464982197	0.10945399485267321	0.49668500394965387	0.7628825228141409
Wwc1	0.05172068146479791	0.08332899000979141	0.5620042234775818	0.7995947859805409
Tenm2	-0.3823303477248903	0.11729635433721165	0.022457493282497673	0.21684861066178096
Mat2b	0.007916177029271054	0.07771716441661854	0.9228275067662538	0.9732063913663652
Hmmr	0.122568222750434	0.2057968219364449	0.577389038793376	0.807445918305837
Ccng1	0.081897898982624	0.09937609925711616	0.44738585375520096	0.7298448381849948
Gabrg2	-0.1617926848322595	0.03338481488528193	0.004689019338779044	0.11600586001549358
Gabra1	-0.11054405479404039	0.04224409730499578	0.047280391314874146	0.29195832824778634
Gabra6	-0.030191168579539372	0.034628589689863314	0.42316771123117813	0.7145984068192041
Gabrb2	-0.4398754790592827	0.2162558225919154	0.0976058171806158	0.38919271584201365
Atp10b	0.02643714916965778	0.14046169386448928	0.8581077270486253	0.9458810986091101
Pttg1	0.08243843348244884	0.03827828430460867	0.08385606976045094	0.36828498650638003
Slu7	0.02505209415912013	0.0597896287892602	0.692604678129902	0.8702393966722989
C1qtnf2	-0.09841866180870573	0.10995452982905163	0.4117548958760261	0.7075369125595061
Ccnjl	-0.15467323331835559	0.10210291534784136	0.19023313324545604	0.5163708648359637
Pwwp2a	0.11735566570775013	0.13380985422031785	0.4206033631670113	0.7132667960502993
Ttc1	0.020143046877818982	0.09632587354652676	0.8426122441010231	0.9391331585244076
Adra1b	-0.3759701235474182	0.46820597117427737	0.45842834168820323	0.739200050375311
Ublcp1	0.328952456824958	0.09683497923763534	0.019312978472599635	0.2043936281245484
Rnf145	-0.04374026181123192	0.05109313536751615	0.43105357549392903	0.7196996926058116
Ebf1	0.060371380878416314	0.17189241157895177	0.739741205642532	0.8920691113468514
Clint1	-0.00654394806423042	0.028633380258643936	0.8282775070746864	0.9341148498739009
Lsm11	-0.30210001105589024	0.20236436820762982	0.19569174715424983	0.521602752693793
Thg1l	0.04858278367467994	0.05126688981982375	0.386825796734379	0.6886696169053294
Sox30	-0.0492545099452929	0.11684784193988568	0.6908787025987986	0.8699942471077984
Adam19	0.028378827395354023	0.06408786694235027	0.6764031240885746	0.862712757064133
Nipal4	0.0986898194845085	0.22255268032977568	0.6759746355531986	0.8623658512370679
Cyfip2	0.03309057021824735	0.07081502726697733	0.6599545215756073	0.8521877984819844
Fndc9	-0.4435663569099466	0.33524664890032774	0.24307561127153865	0.5708544588002965
Itk	0.18147977598491294	0.1751435706827541	0.34760896885379633	0.6609281118227511
Med7	0.06844597115692697	0.09563394351096839	0.5061942111877313	0.769616055373713
Havcr2	0.6496344489248824	0.09554545327205084	0.0010477997656617047	0.06250740026981709
BC053393	0.05194051051331644	0.07709986840265412	0.5303966639467497	0.7835152401908646
Dppa1	-0.07822033095113035	0.10083207685871294	0.47297479983920176	0.7484740854518039
Timd4	-0.08687644185349178	0.08158656683296256	0.3356467640898818	0.6505521260220835
Sgcd	0.1315530882266387	0.140711937545861	0.3927519271100881	0.6942825889226543
Rack1	0.18542276694009097	0.013706457397951953	3.9538429421089365e-05	0.01587430682132904
Trim41	0.15164235409232507	0.03898371660153949	0.011526212463541085	0.16636939091705621
Gm12184	-0.36730945679241955	0.25936915853058984	0.21589801320625268	0.5449702330604005
Trim7	-0.10157618132618795	0.12306910762776696	0.44674468190296523	0.7294336409338452
Irgm1	0.6520699938418111	0.1828742482489948	0.016117351175088206	0.18921312616368718
Gm12185	0.29175526435003485	0.095920907310497	0.028697492234206732	0.2388167306899544
Psme2b	-0.2633262390022262	0.17292494240928383	0.18831084750197372	0.5147100892948293
Olfr56	-0.11622559324611312	0.040884492576787806	0.03612840616888505	0.2612592661320379
Ifi47	0.6553588187296197	0.24015041556311384	0.04133184051990261	0.273302662253804
Zfp62	0.03603754971074302	0.044955692797282315	0.4591557501492679	0.7395794315227076
Mgat1	0.1381410059367223	0.020514424173343745	0.0010951678978046158	0.0628334327034852
Olfr1392	0.056629938347304676	0.09818330266899758	0.5890827055437686	0.8146228585778109
Olfr1391	0.17817753934280214	0.06728982837302208	0.04554063208880672	0.28679907869894544
Olfr1387	0.010150170235635449	0.057791695354765374	0.8674731411614676	0.9500654901509328
Flt4	0.10713273988946925	0.06120464279414012	0.140449553114517	0.4505669634263692
Cnot6	0.23794825173179657	0.1055453293571478	0.07386227965447816	0.34823859597031565
Gfpt2	0.06115914672005829	0.10956570507616828	0.6007809010010035	0.820625655887418
Mapk9	-0.00989040343397285	0.12743106838034793	0.9411454900582343	0.9796123753676292
Rasgef1c	-0.033299441721083234	0.3196995812215858	0.9210925816481474	0.9723191345146073
Rnf130	-0.04234165107471277	0.0923596983672778	0.6658714141919719	0.8560168246370238
Tbc1d9b	0.10400752097904498	0.032113585187989346	0.022981435272039445	0.21917590045302462
Mrnip	-0.30844698817176397	0.11063722328028555	0.03853979060900452	0.2666173148937243
Sqstm1	0.007239488171418174	0.047526459766028435	0.8848862018864143	0.9569750448014653
Mgat4b	0.2561391709249632	0.13081844165236853	0.10756643753579696	0.40592175655160534
Ltc4s	0.7166648408386689	0.2854256000809443	0.05377121056889687	0.3090722816114166
Maml1	0.05208328860066924	0.10854109761839374	0.6515903871835557	0.8475922639118744
Canx	-0.04842043476220148	0.05463816951791024	0.4160909146131687	0.7106423416743045
Cby3	-0.31689008571574884	0.08736954712205365	0.01510791756406596	0.18377408774950288
Rufy1	-0.010499067877035806	0.05976732229257123	0.8674493107095974	0.9500654901509328
Adamts2	-0.22107495553331313	0.22094253951154771	0.3629542280884941	0.6734758496498929
Zfp354c	0.23399934400820044	0.08563860704875705	0.041162280440163616	0.27314208904538345
Zfp879	-0.14640823337881326	0.10429559768047397	0.21934188532922716	0.5474770808360946
Zfp454	-0.01465196448058892	0.09557101788433162	0.8841492975646702	0.9569745327074944
Zfp2	-0.00371268299300187	0.07112007538730386	0.9603883530486874	0.9863372566862899
Zfp354b	-0.215046711833921	0.14922146469171232	0.20911192389295818	0.5380307479766122
Olfr1378	0.07168729755115923	0.08055453520196233	0.41427040951970256	0.7098159348849713
Olfr1377	-0.046749634335058105	0.05222333707809948	0.4117055353601182	0.7075369125595061
Olfr54	-0.03333089350563021	0.02797247710739841	0.2869039975823986	0.6088734112989331
Zfp354a	0.20786825703886125	0.14722145733314837	0.2170664089804716	0.5456219776625323
BC049762	0.04445133628923695	0.11680386161610083	0.7191586385628106	0.8839280055446376
Clk4	0.08440933591518274	0.03688612705234964	0.07079285607732459	0.34320819015107146
Col23a1	0.10400515025122781	0.2057410314031731	0.6346877289760917	0.8383558008552755
Phykpl	0.097259520974744	0.06180452650131094	0.1763774006421346	0.5002925718769907
Hnrnpab	0.017733972390762354	0.020230663177783336	0.4208229829888803	0.7132667960502993
Nhp2	0.13310694361764508	0.06280041237923703	0.08755844889405356	0.37478187463442436
Rmnd5b	-0.00992080138577034	0.17773502300593572	0.9576486664085118	0.9853440852705572
N4bp3	0.12167359552105328	0.2214305592962348	0.6063102676277045	0.8237304730889717
D930048N14Rik	0.4338515739647164	0.13984217334926077	0.02677912862601821	0.23352891637707193
0610009B22Rik	0.8826676227840919	0.3266777424132805	0.042684392218372336	0.27791086560138367
Sec24a	0.2505579307165924	0.032366918874967086	0.0005749044014806715	0.04824235868465473
Sar1b	-0.030490469258577235	0.047147004003259434	0.5463300593609313	0.7910321813114024
Cdkn2aipnl	-0.06410584876830505	0.04468209377038641	0.21083624792674263	0.5401106484545145
Ube2b	0.05634684091908504	0.025897953234467374	0.08155158176501957	0.363867529867082
Cdkl3	-0.10719703864766217	0.08615746245144947	0.2685705592245935	0.5929956240475304
Ppp2ca	-0.11825753945635764	0.051778876125266084	0.07119046554419182	0.3438685490245223
Skp1a	-0.13226387617160462	0.0809840830103197	0.16335338665396448	0.48172327787454355
Tcf7	0.1878677925770047	0.373634085400887	0.636455982056822	0.8391396326117168
9530068E07Rik	-0.029625493278246928	0.053536326656119286	0.6038407043044485	0.8222394128295898
Fstl4	0.3396403177390339	0.17057047805515535	0.103091519471459	0.39929847900250437
Hspa4	0.15284467722263617	0.055842238690035934	0.04093395434176644	0.27295409959577865
Aff4	-0.017742489611567436	0.054977023615098354	0.759961766575403	0.9021203477852928
Leap2	-0.10288847458717826	0.040913301107775274	0.0535137811419161	0.308558184882112
Gdf9	-0.12167281727047774	0.18312190264732248	0.535821937889482	0.7849868226636768
Shroom1	0.14810813151672608	0.06499546918058409	0.07165041910107076	0.3446182944893223
Sowaha	0.03881652733443364	0.38573612932087104	0.9237549074611283	0.9735173004743027
Sept8	0.08004386343082892	0.0682981784421798	0.29400520227032234	0.6151075934614376
Kif3a	-0.1886960462952718	0.03352452870121794	0.0024524896886899817	0.0915255158041695
Il4	0.023211829621288635	0.03236119922839943	0.5053076870316364	0.7692995872768759
Rad50	0.08629430917581171	0.08365515822923426	0.34957440525864875	0.6623121990131395
Irf1	0.21022406873462707	0.12299568297981389	0.14810997163483355	0.4609197931279054
Gm12216	-0.5055533336387921	0.11624367534673942	0.007365565978890578	0.13728274006608984
Slc22a5	0.16998661341661414	0.12573745031774153	0.23433652113453285	0.5620744386063498
Slc22a21	-0.30393369172794094	0.20634302507358773	0.20075326428819465	0.5283651224238411
Slc22a4	0.045180129406694025	0.20657459809764475	0.8355222452861382	0.9371478190741838
Pdlim4	0.16718878533473047	0.11595254985395748	0.20891174945462218	0.5380152874644586
P4ha2	-0.08908349244204494	0.18603678847072005	0.6522537001560373	0.8480672934525573
Acsl6	0.0881479072570528	0.1498723493517637	0.5819901914187751	0.8107938525487755
Meikin	-0.01018657306654576	0.08134988433042857	0.9052288688204684	0.9653166320778714
Fnip1	0.1671175354442962	0.0525079591801531	0.024463871480341792	0.22517386383158697
Rapgef6	0.22646197799400625	0.13747857949267553	0.1604228538467023	0.47696945988126543
Cdc42se2	-0.05356129113371377	0.08734558105678422	0.5665546873094385	0.8020652167433697
Lyrm7	0.07135727851441676	0.07890468653690112	0.40727160623637143	0.7051301067359663
Hint1	-0.6502683918055263	0.3344315092541149	0.10945235208415653	0.4084404830552272
Gpx3	-0.5272264065712307	0.779794400729006	0.5289756741606602	0.7828769785693341
Tnip1	-0.04881217238866231	0.04572382540181167	0.33453561769152046	0.6496955235031162
Anxa6	-0.06807594295051977	0.030435748260128265	0.07552591421419967	0.3516006965385145
Ccdc69	-0.2515460580792156	0.128650902646928	0.10794072512000764	0.40618149224627753
Gm2a	0.14437367521805466	0.13429777222336117	0.33147909618027444	0.6474103188747775
Slc36a2	0.019544546990910572	0.08406437062546616	0.8253704818563744	0.9326527949170114
Slc36a1	-0.2202401419322495	0.2366568469707858	0.3947599925028744	0.6963800486677001
Fat2	0.03916702934082468	0.09193239910523829	0.6877953906134364	0.8682661781008566
Sparc	-0.30056510453471574	0.538910134019358	0.601077568565446	0.820625655887418
